#
# Full target list for orbit 27, sector 10
# Created Tue Mar 26 13:46:54 EDT 2019 
# Concatenation of GI astero exo bright DDT ppas lists
#
# TICID	      Camera   CCD	Tmag	   RA		  Dec
 22557251	2	3	 7.75	184.6509	-44.1454
 22559196	2	3	 8.44	184.7353	-45.8818
 22562087	2	3	 7.78	184.8190	-47.8301
 22562130	2	3	 9.59	184.8145	-47.7978
 22566500	2	3	 8.62	184.8635	-44.1606
 22566654	2	3	10.28	184.9473	-44.0411
 22612821	2	3	 8.58	184.9744	-42.4956
 22613021	2	3	11.85	185.0080	-42.7002
 22613814	2	3	13.28	185.1216	-43.4917
 22616724	2	3	10.35	185.0951	-46.0343
 22616725	2	3	 8.29	184.9817	-46.0356
 22652561	2	3	10.48	185.1929	-43.4537
 22652917	2	3	 8.02	185.1778	-43.0974
 22653765	2	3	11.94	185.1530	-42.2064
 22714085	2	3	 8.95	185.4418	-44.8739
 22715026	2	3	10.52	185.4182	-45.3020
 22718077	2	3	 9.28	185.4102	-46.8351
 22720809	2	3	 9.28	185.4950	-47.0169
 22722220	2	3	11.16	185.5650	-45.9461
 22723228	2	3	 8.67	185.5813	-45.1637
 22754600	2	3	 9.59	185.4725	-42.8276
 22755154	2	3	 8.91	185.5749	-42.2598
 22758196	2	3	10.54	185.6489	-44.5992
 22759400	2	3	 7.41	185.7088	-45.6591
 22760224	2	3	 9.56	185.6517	-46.3352
 22760643	2	3	10.95	185.7501	-46.6209
 22761542	2	3	10.20	185.6243	-47.2924
 22763110	2	3	10.99	185.9422	-47.4616
 22850303	2	3	11.07	185.9090	-46.1057
 22851338	2	3	 8.95	185.9331	-45.2810
 22851818	2	3	 8.34	185.8989	-44.8564
 22851997	2	3	 9.25	185.8880	-44.6941
 22854135	2	3	10.65	185.8324	-42.6586
 22854201	2	3	 9.83	185.8166	-42.5872
 22856975	2	3	 9.98	186.1087	-44.0676
 22858103	2	3	 8.71	186.0744	-45.0370
 22906142	2	3	 9.29	186.0908	-45.6649
 22907461	2	3	 8.63	185.9789	-46.6776
 22908615	2	3	 8.03	185.9486	-47.5459
 23188762	2	4	11.00	166.6065	-34.8126
 23188797	2	4	 8.28	166.5592	-34.8779
 23189015	2	4	 8.99	166.6367	-35.2555
 23189694	2	4	 8.05	166.7746	-35.5158
 23273275	2	4	 9.94	167.2253	-34.7815
 23273923	2	4	 9.72	167.2162	-35.8092
 23328460	2	4	 9.05	167.3990	-34.6953
 23328912	2	4	 8.73	167.4470	-35.4043
 23351046	2	4	 8.71	167.5866	-33.8096
 23355281	2	4	11.22	167.6983	-33.6621
 23356079	2	4	 9.91	167.7301	-35.0298
 23356398	2	4	10.07	167.7507	-35.5456
 23380842	2	4	 7.86	167.9542	-34.8183
 23385704	2	4	15.52	168.0709	-33.8591
 23386331	2	4	10.20	167.9601	-34.9420
 23434107	2	4	 7.56	168.1516	-35.4028
 23434737	2	4	 7.97	168.2271	-34.4070
 23438937	2	4	 8.44	168.2932	-33.2765
 23439483	2	4	10.52	168.3662	-34.2221
 23475830	2	4	 9.19	168.4267	-34.3486
 23476446	2	4	 8.63	168.4640	-33.2591
 23476529	2	4	10.54	168.3992	-33.0763
 23480021	2	4	10.02	168.5388	-33.3974
 23498333	2	4	 8.67	168.6082	-35.3792
 23498478	2	4	 9.22	168.5610	-35.6504
 23498539	2	4	 9.97	168.5190	-35.7432
 23500462	2	4	 8.85	168.8944	-33.5307
 23500817	2	4	 9.70	168.8882	-34.1504
 23501440	2	4	 8.80	168.8617	-35.3177
 23501564	2	4	 7.80	168.8947	-35.5127
 23502837	2	4	 8.97	169.0389	-34.1550
 23555025	2	4	11.65	169.0354	-32.6521
 23555069	2	4	 8.33	169.0727	-32.5612
 23555158	2	4	 8.31	168.9978	-32.3701
 23557404	2	4	 9.47	169.1293	-32.1661
 23558618	2	4	 6.66	169.0823	-34.6679
 23559064	2	4	12.84	169.0864	-35.4065
 23559165	2	4	 8.95	169.1019	-35.5922
 23559335	2	4	 8.63	169.1166	-35.8617
 23559610	2	4	 9.00	169.2295	-35.5405
 23559851	2	4	 9.21	169.2682	-35.1508
 23559976	2	4	 5.36	169.2398	-34.9273
 23580752	2	4	11.91	169.3709	-32.0382
 23582373	2	4	 6.35	169.4139	-33.5490
 23583692	2	4	 6.00	169.4117	-34.7373
 23586287	2	4	 9.74	169.5223	-34.5572
 23586479	2	4	 9.13	169.5913	-34.1689
 23586575	2	4	10.52	169.5290	-33.9962
 23608545	2	4	10.58	169.6135	-33.2820
 23608621	2	4	 8.64	169.6174	-33.1408
 23608717	2	4	10.14	169.5424	-32.9613
 23609114	2	4	 9.57	169.6163	-32.2292
 23612156	2	4	10.49	169.7522	-33.5707
 23612266	2	4	 8.19	169.6558	-33.7534
 23613091	2	4	 8.41	169.7388	-35.2019
 23613288	2	4	10.11	169.7739	-35.5091
 25063296	4	4	10.53	 60.0683	-71.2316
 25063314	4	4	 9.05	 59.8952	-71.1686
 25063396	4	4	 9.59	 60.0042	-70.9403
 25063680	4	4	11.49	 59.9509	-69.9855
 25063986	4	4	10.02	 60.0797	-68.9670
 25063999	4	4	 9.87	 60.1099	-68.9360
 25064377	4	4	10.37	 59.9666	-67.6894
 25064731	4	4	 9.08	 59.9243	-66.6278
 25064848	4	4	 9.87	 59.9061	-66.2474
 25065290	4	4	10.98	 60.3890	-66.8930
 25065357	4	4	 9.06	 60.2114	-67.1485
 25065471	4	4	10.19	 60.3077	-67.5572
 25077654	4	4	10.83	 60.3401	-67.7028
 25077712	4	4	12.30	 60.3660	-67.9057
 25078120	4	4	10.63	 60.1681	-69.2898
 25078425	4	4	10.30	 60.3346	-70.2953
 25078491	4	4	11.99	 60.4280	-70.5002
 25078674	4	4	 6.53	 60.1823	-71.1666
 25078884	4	4	11.14	 60.3146	-71.8762
 25078924	4	4	10.72	 60.9309	-65.9728
 25079777	4	4	11.22	 60.9554	-68.5723
 25080362	4	4	11.13	 60.8211	-70.5031
 25080437	4	4	10.71	 60.8207	-70.7613
 25080811	4	4	11.89	 61.1185	-71.8156
 25080867	4	4	 9.73	 61.0900	-71.5589
 25081005	4	4	10.31	 61.1644	-71.1440
 25081091	4	4	 9.87	 61.0589	-70.8758
 25081173	4	4	10.30	 61.2187	-70.5484
 25081331	4	4	12.93	 61.2402	-69.9522
 25081407	4	4	10.54	 61.3303	-69.7218
 25081575	4	4	 9.90	 61.3040	-69.1118
 25081629	4	4	14.06	 61.1865	-68.9050
 25081729	4	4	11.82	 61.2290	-68.5374
 25115881	4	4	11.55	 61.1296	-67.5474
 25115973	4	4	11.59	 61.2927	-67.3069
 25115993	4	4	11.74	 61.1147	-67.2518
 25116013	4	4	 9.44	 61.1138	-67.1701
 25116119	4	4	 9.69	 61.2768	-66.8058
 25116309	4	4	11.86	 61.0785	-66.1323
 25116346	4	4	11.71	 61.0968	-66.0163
 25116423	4	4	11.90	 61.5035	-66.0807
 25116563	4	4	10.71	 61.5052	-66.5542
 25116994	4	4	10.61	 61.4270	-68.2983
 25117096	4	4	10.56	 61.4951	-68.6859
 25117242	4	4	 9.68	 61.6391	-69.2700
 25117273	4	4	 9.17	 61.3880	-69.4004
 25117406	4	4	 7.10	 61.5131	-69.8712
 25117424	4	4	11.26	 61.6247	-69.9684
 25117492	4	4	 9.62	 61.5836	-70.2447
 25117645	4	4	11.31	 61.4172	-70.8545
 25117741	4	4	11.11	 61.5950	-71.2161
 25117756	4	4	 9.81	 61.4763	-71.2691
 25118084	4	4	10.36	 61.7459	-71.5633
 25118098	4	4	 9.56	 61.7915	-71.5134
 25118739	4	4	11.06	 61.8704	-69.2570
 25118795	4	4	 9.83	 61.9356	-69.0537
 25118964	4	4	11.99	 61.9331	-68.4196
 25131718	4	4	11.62	 62.1504	-66.5596
 25132222	4	4	 9.27	 62.0007	-68.3613
 25132229	4	4	12.49	 62.0481	-68.3888
 25132265	4	4	 8.99	 62.1423	-68.5117
 25132314	4	4	 8.01	 62.1283	-68.7022
 25132694	4	4	 9.15	 61.9840	-70.2253
 25132696	4	4	11.02	 62.0468	-70.2403
 25132720	4	4	11.59	 61.9861	-70.3032
 25132754	4	4	10.25	 62.1377	-70.4345
 25132893	4	4	10.61	 62.0401	-70.9808
 25132948	4	4	 9.98	 62.1287	-71.2377
 25132999	4	4	10.77	 62.0296	-71.4497
 25133016	4	4	13.42	 62.2004	-71.5019
 25133052	4	4	 8.11	 62.1402	-71.6393
 25133068	4	4	 9.40	 62.0867	-71.6984
 25133286	4	4	13.18	 62.2975	-71.2948
 25133604	4	4	13.13	 62.3289	-70.0040
 25133636	4	4	10.56	 62.4673	-69.8558
 25133966	4	4	10.54	 62.5441	-68.6995
 25134376	4	4	 8.92	 62.4963	-67.3280
 25134377	4	4	 8.29	 62.5145	-67.3262
 25134442	4	4	10.83	 62.3365	-67.1053
 25134567	4	4	11.40	 62.4214	-66.6228
 25152810	4	4	12.29	 63.0836	-71.4890
 25153007	4	4	 8.88	 62.8650	-70.7383
 25153041	4	4	 9.32	 63.1397	-70.6392
 25153109	4	4	 8.87	 63.0168	-70.3889
 25153167	4	4	13.55	 63.0753	-70.1659
 25153313	4	4	10.11	 62.9880	-69.6183
 25153316	4	4	11.36	 63.0785	-69.6050
 25153404	4	4	10.63	 63.1266	-69.3085
 25153544	4	4	 9.73	 62.9241	-68.8444
 25153635	4	4	14.73	 62.9736	-68.5590
 25154154	4	4	11.10	 62.9336	-66.7583
 25154226	4	4	12.90	 63.0613	-66.4741
 25154301	4	4	11.09	 63.1536	-66.1759
 25154399	4	4	 9.48	 63.4173	-66.0490
 25154685	4	4	10.44	 63.3542	-67.0120
 25154686	4	4	11.54	 63.3132	-67.0157
 25155193	4	4	12.70	 63.1738	-68.8580
 25155310	4	4	10.55	 63.3748	-69.2265
 25155510	4	4	11.23	 63.3747	-69.8853
 25155612	4	4	10.24	 63.2176	-70.2499
 25155664	4	4	 6.67	 63.3133	-70.4201
 25155698	4	4	 8.20	 63.4129	-70.5068
 25155713	4	4	10.52	 63.3203	-70.5552
 25155984	4	4	 9.70	 63.3167	-71.5566
 25155998	4	4	11.04	 63.2372	-71.5920
 25156036	4	4	 9.34	 63.4411	-71.7059
 25194844	4	4	10.60	 63.8436	-66.1677
 25194993	4	4	10.72	 64.0248	-66.6547
 25195446	4	4	11.67	 63.8133	-68.1669
 25195455	4	4	10.75	 63.7611	-68.2001
 25195623	4	4	 8.68	 63.7550	-68.7340
 25195850	4	4	13.08	 63.7497	-69.4836
 25195948	4	4	11.88	 64.0377	-69.8413
 25196278	4	4	 9.98	 63.8644	-70.8406
 25196356	4	4	 8.45	 63.7786	-71.1331
 25424318	1	2	 9.16	192.6957	-35.6344
 25424395	1	2	12.05	192.6819	-35.4929
 25425217	1	2	 5.37	192.6714	-33.9994
 25482987	1	2	 8.33	192.8444	-33.2047
 25483401	1	2	 8.06	192.8745	-34.0061
 25484860	1	2	10.03	192.8995	-35.3718
 25485058	1	2	 5.59	192.9865	-35.0823
 25487092	1	2	 8.04	192.9350	-33.3461
 25489024	1	2	 8.53	192.9802	-31.6218
 25489070	1	2	10.04	193.0119	-31.5682
 25489102	1	2	 9.63	193.0035	-31.5388
 25489613	1	2	 4.95	192.9362	-31.0837
 25489926	1	2	11.84	192.9313	-30.7673
 25954914	1	3	13.77	194.6096	-17.6809
 25962259	1	3	 8.82	194.7978	-14.1306
 25963327	1	3	 8.23	194.7519	-17.7168
 25963785	1	3	11.23	194.9416	-16.6781
 25964479	1	3	11.70	194.9145	-14.2989
 25964510	1	3	12.98	194.8349	-14.1613
 25992487	1	3	 8.04	195.0743	-15.2509
 25993470	1	3	13.14	194.9827	-16.8166
 25994194	1	3	10.86	195.0889	-17.7195
 25994673	1	3	10.70	195.1173	-17.0243
 25996592	1	3	 7.11	195.1053	-13.8921
 25996683	1	3	 9.75	195.1550	-13.6899
 25998400	1	3	11.10	195.2897	-13.3398
 26021802	1	3	 9.88	195.3505	-17.5599
 26022019	1	3	 8.61	195.3675	-16.8622
 26022297	1	3	10.90	195.3442	-15.7845
 26022425	1	3	11.42	195.3601	-15.3464
 26022645	1	3	10.48	195.3738	-14.6842
 26023045	1	3	 8.12	195.4428	-13.1704
 29758859	4	4	11.05	 64.0858	-66.1371
 29759170	4	4	10.46	 64.0542	-67.2723
 29759435	4	4	12.39	 64.1667	-68.0257
 29759557	4	4	11.48	 64.0997	-68.4121
 29759800	4	4	10.30	 64.2587	-69.1357
 29759938	4	4	10.82	 64.2167	-69.5228
 29760053	4	4	 9.50	 64.3280	-69.8946
 29760211	4	4	11.72	 64.0513	-70.4097
 29760441	4	4	10.94	 64.1892	-71.2057
 29760913	4	4	11.21	 64.5261	-71.1270
 29761072	4	4	12.39	 64.5763	-70.5924
 29761402	4	4	10.78	 64.5929	-69.4938
 29761724	4	4	12.53	 64.4079	-68.4045
 29761807	4	4	11.97	 64.4699	-68.0759
 29762012	4	4	 9.48	 64.5095	-67.4501
 29762032	4	4	10.35	 64.5939	-67.4165
 29762078	4	4	 8.51	 64.5395	-67.2441
 29762098	4	4	11.51	 64.3806	-67.1688
 29777922	4	4	12.32	 64.3763	-66.8273
 29778064	4	4	11.73	 64.3551	-66.4047
 29778225	4	4	 7.98	 64.8193	-65.9666
 29778239	4	4	 9.62	 64.8283	-66.0429
 29778628	4	4	 8.95	 64.7282	-67.2854
 29778993	4	4	10.32	 64.8136	-68.5524
 29779053	4	4	 9.14	 64.7083	-68.7351
 29779125	4	4	11.58	 64.6769	-69.0103
 29779127	4	4	10.62	 64.7274	-69.0223
 29779237	4	4	11.12	 64.7192	-69.3262
 29779458	4	4	10.31	 64.6445	-70.0361
 29779567	4	4	10.95	 64.6936	-70.3799
 29779700	4	4	11.91	 64.9147	-70.7599
 29779873	4	4	12.49	 64.8065	-71.3531
 29780270	4	4	10.92	 65.0074	-71.3167
 29780293	4	4	11.37	 65.0108	-71.2454
 29780360	4	4	11.46	 65.1017	-71.0731
 29780451	4	4	10.96	 65.1720	-70.7980
 29780677	4	4	12.89	 65.0557	-70.0964
 29781099	4	4	 7.93	 65.0003	-68.7007
 29781101	4	4	11.26	 65.2122	-68.6928
 29781292	4	4	 8.93	 65.2383	-68.1027
 29781308	4	4	 8.32	 65.0575	-68.0734
 29781430	4	4	12.55	 65.0316	-67.7368
 29781591	4	4	11.52	 65.0838	-67.1986
 29781836	4	4	10.54	 64.9882	-66.3465
 29826993	2	1	10.07	165.8001	-41.2628
 29827322	2	1	 9.34	165.7060	-40.8809
 29827573	2	1	10.96	165.7953	-40.5756
 29828780	4	4	11.00	 66.1663	-70.7305
 29828884	4	4	 9.64	 66.1383	-70.4303
 29828903	4	4	10.61	 66.3096	-70.3762
 29828962	4	4	12.02	 66.3207	-70.2070
 29829050	4	4	13.76	 66.1678	-69.9490
 29829259	4	4	10.64	 66.1682	-69.3994
 29829265	4	4	 8.08	 66.2758	-69.3895
 29829638	4	4	11.65	 66.2062	-68.3694
 29829699	4	4	10.97	 66.2712	-68.2002
 29829735	4	4	 9.83	 66.4130	-68.1138
 29830068	4	4	11.53	 66.3129	-67.1431
 29830423	4	4	10.90	 66.3311	-66.0362
 29830830	4	4	11.63	 66.4710	-66.9001
 29831208	4	4	11.04	 66.5828	-67.8063
 29832209	4	4	 7.22	 66.4431	-69.9936
 29832530	4	4	 8.85	 66.6672	-70.7542
 29832604	4	4	10.35	 66.5555	-70.9208
 29832730	4	4	 9.71	 66.7110	-71.2046
 29833504	4	4	10.33	 66.9905	-70.9346
 29833948	4	4	11.64	 66.9453	-70.0590
 29834926	4	4	 8.60	 66.9296	-67.9982
 29835001	4	4	10.16	 66.9065	-67.8297
 29835336	4	4	11.21	 66.9047	-66.9409
 29835352	4	4	10.53	 66.9071	-66.9077
 29835397	4	4	11.01	 66.9786	-66.8034
 29835586	4	4	 8.84	 66.9698	-66.2938
 29835703	4	4	 9.86	 66.8784	-65.9066
 29844083	2	4	 9.85	165.6963	-37.3142
 29844339	2	4	11.19	165.7910	-36.9627
 29848808	2	4	 8.30	165.8819	-38.4003
 29849276	2	4	 9.49	165.8828	-38.9323
 29849465	2	4	 9.57	165.8815	-39.1411
 29850335	2	1	10.72	165.8904	-40.2236
 29850366	2	1	14.25	165.8264	-40.2629
 29850601	2	1	 9.73	165.8394	-40.5499
 29850844	2	1	11.41	165.9046	-40.8503
 29851441	2	1	10.71	165.9272	-41.5514
 29851710	2	1	10.41	165.9190	-41.8336
 29910168	2	1	10.22	166.0297	-41.4711
 29910245	2	1	10.85	166.1086	-41.3988
 29910806	2	1	10.63	165.9982	-40.7654
 29911166	2	1	 7.04	166.0304	-40.3087
 29912731	2	4	10.54	165.9792	-38.3189
 29913225	2	4	10.84	165.9829	-37.5983
 29913706	2	4	10.90	166.0268	-36.8452
 29913711	2	4	 8.24	166.0636	-36.8401
 29913796	2	4	 6.88	166.0691	-36.7214
 29914731	2	4	10.12	166.1498	-36.5304
 29914747	2	4	 9.60	166.2334	-36.5554
 29915016	2	4	 9.25	166.1802	-36.9649
 29915678	2	4	 9.96	166.1866	-37.8962
 29916364	2	4	 9.62	166.2134	-38.8990
 29917452	2	1	 8.43	166.2706	-40.3003
 29924856	4	4	10.58	 72.8672	-71.6654
 29925638	4	4	11.57	 72.7100	-70.9483
 29925818	4	4	11.31	 72.8303	-70.8153
 29926262	4	4	12.38	 72.7584	-70.4904
 29926633	4	4	10.34	 72.8909	-70.2443
 29931043	2	1	 9.12	166.2045	-41.6430
 29931617	2	1	 9.71	166.3705	-41.5922
 29931839	2	1	11.29	166.2988	-41.3474
 29932226	2	1	 9.38	166.4145	-40.8866
 29934325	2	4	10.39	166.2982	-38.1280
 29934487	2	4	10.85	166.3807	-37.8759
 29935352	2	4	10.09	166.3951	-36.6402
 29935920	2	4	 9.33	166.4986	-36.1082
 29936528	2	4	 9.02	166.5740	-37.0489
 29976878	2	1	10.39	166.5616	-40.6003
 29977199	2	1	11.52	166.4701	-40.9507
 29978678	2	1	10.36	166.6822	-41.3661
 29978792	2	1	10.08	166.6708	-41.2179
 29979056	2	1	 9.80	166.6241	-40.8954
 29981435	2	4	 8.59	166.6404	-38.0713
 29981905	2	4	10.04	166.6996	-37.4647
 29983665	4	4	10.36	 72.7511	-69.5762
 29984014	4	4	10.21	 72.7328	-69.4313
 29984261	4	4	10.87	 72.8566	-69.3628
 29986329	4	4	11.26	 72.7711	-68.5135
 29986808	4	4	10.38	 72.9125	-68.2703
 29987134	4	4	 6.21	 72.8357	-68.0694
 29987437	4	4	13.03	 72.8978	-67.8698
 29988850	4	4	10.84	 72.9489	-66.8464
 29989691	4	4	 9.81	 72.7940	-65.9753
 29990592	4	4	11.62	 73.0795	-66.7315
 29991309	4	4	 8.87	 73.1594	-67.1493
 30019744	1	2	11.81	196.4637	-36.9499
 30020454	1	2	10.32	196.4409	-37.9343
 30020864	1	2	 9.06	196.4675	-38.5175
 30021922	2	3	 9.88	196.5029	-39.8672
 30022867	2	3	 8.14	196.4864	-41.0401
 30024491	2	3	10.33	196.6967	-40.8848
 30025669	2	3	11.01	196.6714	-39.4214
 30026076	1	2	 8.46	196.6205	-38.9122
 30031439	4	4	 8.24	 73.1007	-69.4039
 30033581	4	4	 9.84	 73.1406	-70.3980
 30033946	4	4	11.25	 73.2255	-70.6381
 30034081	4	4	10.53	 73.0289	-70.7313
 30034189	4	4	11.87	 73.2235	-70.8066
 30035035	4	4	 9.57	 72.9974	-71.5288
 30035088	4	4	 8.73	 73.1825	-71.5719
 30037565	4	4	 9.59	 73.5420	-70.3790
 30038422	4	4	12.49	 73.5049	-69.9966
 30071561	1	2	 9.41	196.6449	-36.1956
 30072184	1	2	 9.07	196.8085	-36.5592
 30072218	1	2	 9.91	196.8447	-36.6060
 30072900	1	2	 5.26	196.7282	-37.5499
 30073069	1	2	 7.91	196.7457	-37.7449
 30077788	2	3	 9.49	196.9210	-40.5005
 30105662	4	4	11.32	 73.4298	-68.8703
 30106967	4	4	 9.61	 73.4326	-68.4059
 30108310	4	4	10.12	 73.3316	-67.8468
 30110048	4	4	10.79	 73.3751	-66.9245
 30110465	4	4	 5.55	 73.3772	-66.6754
 30111936	4	4	12.91	 73.8431	-66.4719
 30112689	4	4	10.02	 73.8321	-66.9346
 30114214	2	3	 9.77	196.9296	-39.6971
 30114244	2	3	 8.47	196.9708	-39.6467
 30115135	1	2	14.05	196.9089	-38.4535
 30115270	1	2	10.53	196.9215	-38.2688
 30116088	1	2	 9.96	196.9385	-37.1788
 30116867	1	2	10.75	196.9422	-35.9971
 30116886	1	2	 8.32	196.9687	-35.9565
 30117131	1	2	 6.53	197.0904	-36.2240
 30119105	1	2	14.58	197.1093	-39.0595
 30119875	2	3	 8.10	197.1213	-39.9154
 30181300	1	2	 8.59	197.1690	-36.9563
 30183831	1	2	 9.31	197.4241	-38.3416
 30184190	1	2	11.52	197.3761	-38.8028
 30185650	4	4	10.36	 73.5900	-68.0016
 30186108	4	4	13.10	 73.6699	-68.1858
 30186481	4	4	 9.52	 73.6227	-68.2997
 30189015	4	4	12.01	 73.8065	-69.1104
 30190251	4	4	 9.27	 73.5937	-69.4875
 30191789	4	4	 9.43	 73.6103	-70.0339
 30192292	4	4	 9.48	 73.8705	-70.2451
 30192406	4	4	 9.04	 73.8729	-70.2937
 30193373	4	4	10.33	 73.7429	-70.8325
 30194648	4	4	11.65	 73.6858	-71.8251
 30195240	4	4	11.26	 73.9704	-71.4975
 30210848	1	2	 9.39	197.7294	-36.4565
 30265037	4	4	 9.72	 74.0160	-70.6141
 30268024	4	4	11.30	 74.0945	-69.4417
 30268695	4	4	12.03	 74.0435	-69.2607
 30270183	4	4	 9.70	 74.1445	-68.8280
 30271577	4	4	10.31	 74.0450	-68.3938
 30271757	4	4	11.69	 73.9919	-68.3342
 30273869	4	4	10.97	 73.9327	-67.4681
 30274184	4	4	 9.31	 73.9609	-67.3037
 30274200	4	4	10.26	 74.0552	-67.2964
 30275662	4	4	11.74	 74.0979	-66.4978
 30275777	4	4	13.05	 74.1706	-66.4611
 30275795	4	4	13.07	 74.0857	-66.4538
 30275861	4	4	12.17	 74.1803	-66.4174
 30277338	1	2	 9.08	197.6756	-38.0749
 30290773	1	2	 8.05	197.8186	-37.6363
 30292311	1	2	10.35	198.0003	-36.2252
 30292410	1	2	10.08	197.9959	-36.3526
 30292519	1	2	10.22	198.0077	-36.5079
 30293512	1	2	 4.28	198.0107	-37.8028
 30311749	4	4	 9.79	 73.8953	-66.2570
 30312104	4	4	10.55	 74.4211	-65.9211
 30312254	4	4	11.18	 74.3019	-66.0739
 30312676	4	4	11.27	 74.2867	-66.3903
 30312711	4	4	13.06	 74.2536	-66.4070
 30312722	4	4	12.33	 74.2109	-66.4097
 30312800	4	4	12.73	 74.3238	-66.4421
 30312916	4	4	12.54	 74.2671	-66.4862
 30313007	4	4	12.73	 74.2132	-66.5302
 30313682	4	4	10.03	 74.1906	-66.8911
 30314282	4	4	 9.75	 74.4066	-67.1920
 30315127	4	4	 9.72	 74.3093	-67.5804
 30315586	4	4	12.09	 74.4032	-67.7937
 30317282	4	4	13.11	 74.2723	-68.4147
 30317301	4	4	11.45	 74.2836	-68.4201
 30319402	4	4	 8.01	 74.4274	-69.0013
 30321827	4	4	10.94	 74.4094	-69.6631
 30372807	1	2	10.16	198.1963	-37.3372
 30374782	1	2	10.63	198.2319	-37.1832
 30391607	1	2	10.30	198.3788	-36.5232
 30392170	1	2	10.30	198.3670	-36.1649
 30392474	1	2	 8.05	198.4315	-35.9463
 30400785	4	4	11.06	 74.4661	-71.7650
 30400822	4	4	12.11	 74.3331	-71.7918
 30401301	4	4	10.67	 74.6636	-71.6422
 30401427	4	4	11.33	 74.7133	-71.5371
 30403921	4	4	 8.18	 74.5298	-70.1492
 30404026	4	4	11.98	 74.7258	-70.1151
 30405495	4	4	12.23	 74.7360	-69.6244
 30407429	4	4	 8.89	 74.6093	-69.0735
 30466249	4	4	10.50	 74.7813	-67.7431
 30466384	4	4	11.25	 74.5212	-67.6969
 30467930	4	4	10.35	 74.5314	-67.0462
 30468581	4	4	 9.49	 74.7074	-66.7293
 30469371	4	4	 8.36	 74.5690	-66.2600
 30469454	4	4	 9.27	 74.7429	-66.2043
 30470531	4	4	11.86	 75.0208	-66.2820
 30471003	4	4	10.90	 74.8821	-66.5613
 30473062	4	4	10.42	 74.9388	-67.5407
 30474957	4	4	 9.93	 74.8478	-68.2436
 30527366	4	4	 7.82	 74.9670	-68.5819
 30527482	4	4	11.74	 74.9895	-68.6180
 30527625	4	4	11.89	 75.0094	-68.6549
 30530250	4	4	10.12	 74.9160	-69.2955
 30533103	4	4	 9.21	 74.9297	-70.1108
 30537037	4	4	10.22	 75.3301	-71.4203
 30630877	4	4	 8.06	 75.1356	-70.6991
 30631031	4	4	 7.29	 75.1644	-70.6238
 30631330	4	4	10.72	 75.1992	-70.4974
 30634979	4	4	11.04	 75.1517	-69.4263
 30635299	4	4	 8.73	 75.1172	-69.3502
 30642087	4	4	 8.59	 75.3325	-67.4471
 30716342	4	4	10.25	 75.1704	-66.4752
 30718648	4	4	10.86	 75.6549	-66.6375
 30718787	4	4	10.72	 75.5515	-66.7066
 30718811	4	4	 9.03	 75.6012	-66.7174
 30723470	4	4	11.26	 75.6079	-68.4473
 30728476	4	4	 7.84	 75.3948	-69.4963
 30756681	4	4	11.22	 75.5838	-69.7405
 30758948	4	4	10.34	 75.5416	-70.4555
 30760081	4	4	13.88	 75.4601	-70.9797
 30762159	4	4	 4.46	 75.6791	-71.3143
 30848598	4	4	10.79	 75.7376	-68.5667
 30848801	4	4	 8.54	 75.7673	-68.5113
 30851433	4	4	 9.78	 75.8538	-67.6309
 30852855	4	4	11.65	 75.9663	-67.0006
 30853028	4	4	 8.04	 75.7767	-66.9100
 30853470	4	4	11.22	 75.9160	-66.6549
 30853568	4	4	10.10	 75.8767	-66.5884
 30853990	4	4	10.85	 75.7941	-66.3581
 30854160	4	4	11.12	 75.8758	-66.2657
 30855406	4	4	12.36	 76.0211	-66.2685
 30933383	4	4	12.05	 76.2091	-68.1312
 30935460	4	4	10.76	 76.2256	-68.6852
 30938252	4	4	 8.41	 76.2231	-69.1688
 30939038	4	4	10.53	 76.2249	-69.2953
 30939939	4	4	11.57	 75.9902	-69.4410
 30941184	4	4	 8.55	 76.2142	-69.7047
 30941364	4	4	10.18	 75.9807	-69.7450
 31011838	4	4	11.59	 76.3122	-71.7632
 31012605	4	4	10.39	 76.3767	-71.5134
 31028580	4	4	10.71	 76.4753	-69.3119
 31104582	4	4	11.15	 76.4801	-68.4539
 31104698	4	4	11.70	 76.3093	-68.4322
 31104764	4	4	 7.59	 76.4957	-68.4164
 31105402	4	4	 9.76	 76.3771	-68.2561
 31105684	4	4	11.87	 76.4748	-68.1807
 31105740	4	4	12.18	 76.3630	-68.1674
 31108321	4	4	11.52	 76.4182	-67.1856
 31108599	4	4	12.07	 76.3529	-67.0493
 31108817	4	4	11.02	 76.4478	-66.9422
 31177972	4	4	10.85	 76.6038	-67.4582
 31178354	4	4	12.05	 76.7567	-67.6249
 31181554	4	4	11.70	 76.8351	-68.5357
 31190175	4	4	 8.52	 76.6911	-70.0989
 31264898	4	4	10.98	 76.8380	-70.9357
 31265672	4	4	10.52	 76.5691	-71.3476
 31266926	4	1	 9.62	 88.1560	-71.5154
 31268146	4	1	10.09	 88.0713	-70.9204
 31269391	4	1	11.17	 88.1683	-70.4164
 31270986	4	1	12.37	 88.0278	-69.6385
 31308205	4	4	 9.84	 88.0264	-67.0759
 31310935	4	4	12.29	 88.2695	-66.9404
 31315185	4	1	10.36	 88.3344	-69.8131
 31380039	4	1	 8.38	 88.2634	-70.8311
 31380847	4	1	10.41	 88.3316	-71.2283
 31381302	4	1	12.38	 88.3540	-71.5621
